更新日期,#genre#
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8$IPV4•线路8
青海卫视,http://live.wqwqwq.sbs/itv/1000000002000013359.m3u8?cdn=ystenlive$IPV4•线路9
青海卫视,http://ms.fxim.net:808/hls/23/index.m3u8$IPV4•线路10
青海卫视,http://ms.fxim.net:808/hls/23/index.m3u8$IPV4•线路11
天津卫视,http://101.66.198.110:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
天津卫视,http://101.66.198.61:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
天津卫视,http://101.66.199.120:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
天津卫视,http://106.46.114.147:8011/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
天津卫视,http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8$IPV4•线路5
天津卫视,http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8$IPV4•线路6
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路7
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路8
天津卫视,http://116.117.106.157:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
天津卫视,http://116.117.107.204:8096/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
天津卫视,http://123.159.128.244:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
天津卫视,http://125.42.150.114:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
天津卫视,http://175.16.149.197:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
天津卫视,http://180.213.174.225:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
天津卫视,http://221.193.168.172:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$IPV4•线路17
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$IPV4•线路18
天津卫视,http://58.243.224.244:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路20
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路21
天津卫视,http://live.wqwqwq.sbs/itv/5000000004000006827.m3u8?cdn=bestzb$IPV4•线路22
天津卫视,http://ms.fxim.net:808/hls/21/index.m3u8$IPV4•线路23
天津卫视,http://ms.fxim.net:808/hls/21/index.m3u8$IPV4•线路24
海南卫视,http://1.180.2.93:9901/tsfile/live/1033_1.m3u8$IPV4•线路1
海南卫视,http://1.180.2.93:9901/tsfile/live/1033_1.m3u8$IPV4•线路2
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路3
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路4
海南卫视,http://221.193.168.172:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路6
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路7
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路8
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路9
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路10
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路11
海南卫视,http://live.wqwqwq.sbs/itv/5000000004000006211.m3u8?cdn=bestzb$IPV4•线路12
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8$IPV4•线路1
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8$IPV4•线路2
新疆卫视,http://113.140.12.230:8888/newlive/live/hls/35/live.m3u8$IPV4•线路3
新疆卫视,http://113.140.12.230:8888/newlive/live/hls/35/live.m3u8$IPV4•线路4
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路5
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路6
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8$IPV4•线路7
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8$IPV4•线路8
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路9
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路10
云南卫视,http://106.46.114.147:8011/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$IPV4•线路2
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$IPV4•线路3
云南卫视,http://113.195.13.169:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
云南卫视,http://116.117.106.157:8096/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
云南卫视,http://116.117.107.204:8096/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路7
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路8
云南卫视,http://123.159.128.244:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8$IPV4•线路10
云南卫视,http://183.11.239.36:808/hls/52/index.m3u8$IPV4•线路11
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路12
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路13
云南卫视,http://58.243.224.244:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路15
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路16
云南卫视,http://live.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb$IPV4•线路17
西藏卫视,http://101.19.84.8:9901/tsfile/live/0111_1.m3u8$IPV4•线路1
西藏卫视,http://101.19.84.8:9901/tsfile/live/0111_1.m3u8$IPV4•线路2
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8$IPV4•线路3
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8$IPV4•线路4
西藏卫视,http://113.195.13.169:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路6
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路7
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路8
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路9
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路10
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路11
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路1
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路2
兵团卫视,http://116.117.106.157:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
兵团卫视,http://116.117.107.204:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
兵团卫视,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8$IPV4•线路3
兵团卫视,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8$IPV4•线路4
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路5
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路6
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路7
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路8
兵团卫视,http://218.13.14.6:60050/tsfile/live/1053_1.m3u8$IPV4•线路9
兵团卫视,http://218.13.14.6:60050/tsfile/live/1053_1.m3u8$IPV4•线路10
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路11
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4•线路12
安多卫视,http://3501776.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$IPV4•线路1
安多卫视,http://3501776.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$IPV4•线路2
安多卫视,http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$IPV4•线路3
安多卫视,http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive$IPV4•线路4
安多卫视,http://39.134.65.106/PLTV/88888888/224/3221225531/1.m3u8?$IPV4•线路5
安多卫视,http://39.134.65.106/PLTV/88888888/224/3221225531/1.m3u8?$IPV4•线路6
安多卫视,http://39.134.65.166/PLTV/88888888/224/3221225531/1.m3u8$IPV4•线路7
安多卫视,http://39.134.65.166/PLTV/88888888/224/3221225531/1.m3u8$IPV4•线路8
安多卫视,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$IPV4•线路9
安多卫视,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$IPV4•线路10
安多卫视,https://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$IPV4•线路11
安多卫视,https://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$IPV4•线路12
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路13
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路14
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$IPV4•线路15
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8$IPV4•线路16
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=848d1a991707377572$IPV4•线路17
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=848d1a991707377572$IPV4•线路18
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$IPV4•线路1
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$IPV4•线路2
康巴卫视,http://36.105.100.208:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$IPV4•线路3
康巴卫视,http://36.105.100.208:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$IPV4•线路4
康巴卫视,http://39.134.65.166/PLTV/88888888/224/3221225527/1.m3u8$IPV4•线路5
康巴卫视,http://39.134.65.166/PLTV/88888888/224/3221225527/1.m3u8$IPV4•线路6
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路7
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路8
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140$IPV4•线路11
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140$IPV4•线路12
康巴卫视,http://www.xzbn.site:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$IPV4•线路13
康巴卫视,http://www.xzbn.site:35455/itv/1000000005000266002.m3u8?cdn=ystenlive$IPV4•线路14
农林卫视,http://113.140.86.162:8009/hls/27/index.m3u8$IPV4•线路1
农林卫视,http://113.140.86.162:8009/hls/27/index.m3u8$IPV4•线路2
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路3
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路4
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$IPV4•线路5
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$IPV4•线路6
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路9
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路10
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8$IPV4•线路1
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8$IPV4•线路2
三沙卫视,http://36.105.100.208:35455/itv/5000000011000288016.m3u8?cdn=bestzb$IPV4•线路3
三沙卫视,http://36.105.100.208:35455/itv/5000000011000288016.m3u8?cdn=bestzb$IPV4•线路4
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$IPV4•线路5
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$IPV4•线路6
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路1
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路2
延边卫视,http://36.105.100.208:35455/itv/1000000005000266008.m3u8?cdn=ystenlive$IPV4•线路3
延边卫视,http://36.105.100.208:35455/itv/1000000005000266008.m3u8?cdn=ystenlive$IPV4•线路4
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8$IPV4•线路5
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8$IPV4•线路6
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路9
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路10
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路11
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路12
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$IPV4•线路13
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$IPV4•线路14
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$IPV4•线路15
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$IPV4•线路16
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$IPV4•线路17
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$IPV4•线路18
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8$IPV4•线路19
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8$IPV4•线路20
少儿频道,#genre#
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8$IPV4•线路1
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8$IPV4•线路2
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8?cdn=ystenlive$IPV4•线路1
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8?cdn=ystenlive$IPV4•线路2
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia$IPV4•线路3
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia$IPV4•线路4
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby$IPV4•线路5
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby$IPV4•线路6
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路1
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路2
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8$IPV4•线路3
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8$IPV4•线路4
卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8$IPV4•线路5
卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8$IPV4•线路6
卡酷少儿,http://61.157.139.15:9901/tsfile/live/2418_1.m3u8$IPV4•线路7
卡酷少儿,http://61.157.139.15:9901/tsfile/live/2418_1.m3u8$IPV4•线路8
卡酷少儿,http://8.218.124.113:5000/TVOD/6000000003000002709/wasusyt/index.m3u8$IPV4•线路9
卡酷少儿,http://8.218.124.113:5000/TVOD/6000000003000002709/wasusyt/index.m3u8$IPV4•线路10
动漫秀场,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031113.m3u8?cdn=bestzb$IPV4•线路4
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031113.m3u8?cdn=bestzb$IPV4•线路5
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$IPV4•线路6
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$IPV4•线路7
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403$IPV4•线路8
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403$IPV4•线路9
动漫秀场,http://60.29.124.66:6080/hls/62/index.m3u8$IPV4•线路10
动漫秀场,http://60.29.124.66:6080/hls/62/index.m3u8$IPV4•线路11
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$IPV4•线路12
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$IPV4•线路13
动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路14
动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$IPV4•线路15
哈哈炫动,http://36.105.100.208:35455/itv/5000000011000031123.m3u8?cdn=bestzb$IPV4•线路1
哈哈炫动,http://36.105.100.208:35455/itv/5000000011000031123.m3u8?cdn=bestzb$IPV4•线路2
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$IPV4•线路3
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8$IPV4•线路4
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$IPV4•线路5
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8$IPV4•线路6
哈哈炫动,http://yc.myds.me:35455/itv/5000000011000031123.m3u8?cdn=bestzb$IPV4•线路7
哈哈炫动,http://yc.myds.me:35455/itv/5000000011000031123.m3u8?cdn=bestzb$IPV4•线路8
金鹰卡通,http://106.46.114.147:8011/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8$IPV4•线路2
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8$IPV4•线路3
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8$IPV4•线路4
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8$IPV4•线路5
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8$IPV4•线路6
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8$IPV4•线路7
金鹰卡通,http://221.13.235.90:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8$IPV4•线路9
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8$IPV4•线路10
金鹰卡通,http://58.243.224.244:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$IPV4•线路12
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$IPV4•线路13
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002$IPV4•线路14
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002$IPV4•线路15
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$IPV4•线路1
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$IPV4•线路2
优漫卡通,http://119.32.12.17:2901/udp/224.1.100.119:11111$IPV4•线路3
优漫卡通,http://119.32.12.17:2901/udp/224.1.100.119:11111$IPV4•线路4
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive$IPV4•线路7
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive$IPV4•线路8
优漫卡通,http://36.105.100.208:35455/itv/1000000002000010063.m3u8?cdn=ystenlive$IPV4•线路9
优漫卡通,http://36.105.100.208:35455/itv/1000000002000010063.m3u8?cdn=ystenlive$IPV4•线路10
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$IPV4•线路11
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$IPV4•线路12
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv$IPV4•线路13
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv$IPV4•线路14
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111$IPV4•线路15
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111$IPV4•线路16
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140$IPV4•线路17
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140$IPV4•线路18
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$IPV4•线路3
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$IPV4•线路4
影视频道,#genre#
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8$IPV4•线路1
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8$IPV4•线路2
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$IPV4•线路3
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$IPV4•线路4
CHC动作电影,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8$IPV4•线路6
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8$IPV4•线路7
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8$IPV4•线路8
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$IPV4•线路9
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$IPV4•线路10
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111$IPV4•线路11
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111$IPV4•线路12
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv$IPV4•线路1
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv$IPV4•线路2
CHC家庭影院,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$IPV4•线路6
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$IPV4•线路7
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$IPV4•线路8
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$IPV4•线路9
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8$IPV4•线路10
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002$IPV4•线路11
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002$IPV4•线路12
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111$IPV4•线路13
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111$IPV4•线路14
NewTV动作电影,http://3501776.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive$IPV4•线路1
NewTV动作电影,http://3501776.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive$IPV4•线路2
黑莓电影,http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8$IPV4•线路1
黑莓电影,http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8$IPV4•线路2
黑莓电影,http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$IPV4•线路3
黑莓电影,http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$IPV4•线路4
黑莓电影,http://www.zhch682022.cn:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$IPV4•线路5
黑莓电影,http://www.zhch682022.cn:35455/itv/1000000004000019624.m3u8?cdn=ystenlive$IPV4•线路6
其他频道,#genre#
凤凰卫视,http://119.32.12.17:2901/udp/224.1.100.3:11111$IPV4•线路1
凤凰卫视,http://119.32.12.17:2901/udp/224.1.100.3:11111$IPV4•线路2
