4直播电视剧,#genre#
贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.138.22.30:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://123.132.233.194:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://182.91.124.224:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.132.233.194:352/tsfile/live/0120_1.m3u8
贵州卫视,http://222.134.245.16:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.159.128.244:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://live.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8
河北卫视,http://ms.fxim.net:808/hls/31/index.m3u8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8
河北卫视,http://101.74.28.74:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://1.197.251.21:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.40.236.2:9999/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://180.213.174.225:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59
河北卫视,http://60.223.224.176:8888/newlive/live/hls/47/live.m3u8?
河北卫视,http://218.13.14.6:60050/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
河北卫视,http://219.145.59.166:8888/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://113.56.95.69:53765/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://182.91.124.224:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://live.wqwqwq.sbs/itv/5000000011000031119.m3u8?cdn=bestzb
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8
河南卫视,http://ms.fxim.net:808/hls/32/index.m3u8
河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8
河南卫视,http://175.31.21.146:4480/hls/19/index.m3u8
河南卫视,http://1.197.251.21:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://101.66.195.155:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://36.40.236.2:9999/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://101.66.199.120:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://101.66.199.226:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://101.66.198.110:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://101.66.198.61:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://101.66.198.222:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=a9fafc16f82c15a0144ec44056ef0b24&wsTime=1743483622
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://116.117.105.239:8096/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.17.116.69:9903/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.123.243.37:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8
河南卫视,http://182.91.124.224:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://nctv.top/IDOEPpiryt/hntv.php?id=hnws
河南卫视,http://125.42.150.114:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://live.wqwqwq.sbs/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8
黑龙江卫视,http://113.140.12.230:8888/newlive/live/hls/42/live.m3u8
黑龙江卫视,http://110.53.52.63:8888/newlive/live/hls/44/live.m3u8
黑龙江卫视,http://183.131.246.250:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://101.66.195.155:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://101.74.28.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://36.40.236.2:9999/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://180.213.174.225:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://101.66.199.120:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://101.66.198.110:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://101.66.198.61:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://101.66.198.222:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://58.243.224.244:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://39.164.180.36:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://58.17.116.69:9903/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://116.117.105.239:8096/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://60.214.104.110:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.91.124.224:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://175.16.149.197:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://live.wqwqwq.sbs/itv/1000000006000268001.m3u8?cdn=ystenlive
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8
江西卫视,http://43.129.81.169/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西卫视,http://ms.fxim.net:808/hls/25/index.m3u8
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
江西卫视,http://1.197.251.21:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.195.155:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://101.74.28.74:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.220.235.28:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.199.120:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://101.66.199.226:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://101.66.198.110:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://101.66.198.61:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://101.66.198.222:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://58.243.224.244:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://112.123.243.37:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://113.56.95.69:53765/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
江西卫视,http://60.172.130.146:352/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.173.108.238:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,http://1.180.2.93:9901/tsfile/live/0138_1.m3u8
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://60.223.224.176:8888/newlive/live/hls/41/live.m3u8?
江西卫视,http://60.214.104.110:352/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://125.42.150.114:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://123.138.22.30:9901/tsfile/live/0138_1.m3u8
吉林卫视,http://live.wqwqwq.sbs/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://ms.fxim.net:808/hls/28/index.m3u8
吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://106.46.114.147:8011/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.195.155:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://36.40.236.2:9999/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.199.120:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.199.226:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.198.110:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://180.213.174.225:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
吉林卫视,http://60.223.224.176:8888/newlive/live/hls/34/live.m3u8?
吉林卫视,http://58.17.116.69:9903/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://112.123.243.37:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://60.172.130.146:352/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://218.13.14.6:60050/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.159.128.244:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://221.226.4.10:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
少儿频道,#genre#
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8
黑莓动画,https://ehe.serv00.net/iptv.php?token=23f052cc3c97
黑莓动画,https://ehe.serv00.net/iptv.php?token=7cc2e4aebf2c
黑莓动画,http://www.xzbn.site:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia
黑莓动画,http://111.29.9.33:6610/000000001000/1000000004000021734/index.m3u8?channel-id=bestzb&Contentid=1000000004000021734&livemode=1&stbId=3
黑莓动画,https://ehe.serv00.net/iptv.php?token=bbe9ddf8195c
黑莓动画,https://ehe.serv00.net/iptv.php?token=58cb100f3e22
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8
卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8
卡酷少儿,http://61.157.139.15:9901/tsfile/live/2418_1.m3u8
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
卡酷少儿,https://ehe.serv00.net/iptv.php?token=50eaa67b0af1
卡酷少儿,https://ehe.serv00.net/iptv.php?token=e8debd54277d
动漫秀场,http://www.xzbn.site:35455/itv/5000000011000031113.m3u8?cdn=bestzb
动漫秀场,https://ehe.serv00.net/iptv.php?token=44b89e90657c
动漫秀场,https://ehe.serv00.net/iptv.php?token=ed7c872eb336
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
动漫秀场,http://221.226.4.10:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://60.29.124.66:6080/hls/62/index.m3u8
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031113.m3u8?cdn=bestzb
动漫秀场,http://36.105.100.208:35455/itv/5000000011000031123.m3u8?cdn=bestzb
动漫秀场,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,https://ehe.serv00.net/iptv.php?token=f36590592b21
动漫秀场,https://ehe.serv00.net/iptv.php?token=580aacd2c118
动漫秀场,https://ehe.serv00.net/iptv.php?token=cd3d8038c49f
动漫秀场,https://ehe.serv00.net/iptv.php?token=ec4803f5efd1
动漫秀场,https://ehe.serv00.net/iptv.php?token=4313d4610952
动漫秀场,https://ehe.serv00.net/iptv.php?token=eabb0e1d6386
动漫秀场,https://ehe.serv00.net/iptv.php?token=ca861f64ea9d
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8
哈哈炫动,http://www.xzbn.site:35455/itv/5000000011000031123.m3u8?cdn=bestzb
哈哈炫动,http://yc.myds.me:35455/itv/5000000011000031123.m3u8?cdn=bestzb
哈哈炫动,http://111.29.9.33:6610/000000001000/5000000011000031123/index.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3
哈哈炫动,http://61.138.128.226:19901/tsfile/live/1016_1.m3u8
哈哈炫动,https://ehe.serv00.net/iptv.php?token=cc468411059f
哈哈炫动,https://ehe.serv00.net/iptv.php?token=2ba8aca3e619
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
金鹰卡通,http://183.94.1.118:8801/tsfile/live/1000_1.m3u8
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
金鹰卡通,http://110.80.17.38:9901/tsfile/live/0016_2.m3u8
金鹰卡通,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8
金鹰卡通,http://119.36.148.115:59901/tsfile/live/1011_1.m3u8
金鹰卡通,http://106.46.114.147:8011/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://1.197.251.21:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://58.243.224.244:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,https://ehe.serv00.net/iptv.php?token=89ff28528290
金鹰卡通,https://ehe.serv00.net/iptv.php?token=f2ff25469699
金鹰卡通,https://ehe.serv00.net/iptv.php?token=e75ff59ba9b1
金鹰卡通,https://ehe.serv00.net/iptv.php?token=9b47cacd712e
金鹰卡通,https://ehe.serv00.net/iptv.php?token=3dd40dcc390a
金鹰卡通,https://ehe.serv00.net/iptv.php?token=c9cad7794423
金鹰卡通,https://ehe.serv00.net/iptv.php?token=9be2c2b18596
金鹰卡通,https://ehe.serv00.net/iptv.php?token=de1a9d7c63a1
金鹰卡通,https://ehe.serv00.net/iptv.php?token=bcf8c4145219
金鹰卡通,https://ehe.serv00.net/iptv.php?token=e61cc8c75d2e
金鹰卡通,https://ehe.serv00.net/iptv.php?token=a1ae3572d7ed
金鹰卡通,https://ehe.serv00.net/iptv.php?token=9ff7955b2a13
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111
优漫卡通,http://www.xzbn.site:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://36.105.100.208:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv
优漫卡通,https://ehe.serv00.net/iptv.php?token=6584494a5049
优漫卡通,https://ehe.serv00.net/iptv.php?token=0dfbe1bbf919
优漫卡通,https://ehe.serv00.net/iptv.php?token=9bd331d55b1f
优漫卡通,https://ehe.serv00.net/iptv.php?token=fcb21168fc60
优漫卡通,https://ehe.serv00.net/iptv.php?token=c36f9bf18dbb
优漫卡通,https://ehe.serv00.net/iptv.php?token=62ed161f0578
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0
影视频道,#genre#
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,https://ehe.serv00.net/iptv.php?token=1fe6175e25dd
CHC动作电影,https://ehe.serv00.net/iptv.php?token=580c1b38165b
CHC动作电影,https://ehe.serv00.net/iptv.php?token=e547ea9cb39f
CHC动作电影,https://ehe.serv00.net/iptv.php?token=f81d161dbe20
CHC动作电影,https://ehe.serv00.net/iptv.php?token=a4bfb8669354
CHC动作电影,https://ehe.serv00.net/iptv.php?token=a4f87786a6d0
CHC动作电影,https://ehe.serv00.net/iptv.php?token=b7bf5911919d
CHC动作电影,https://ehe.serv00.net/iptv.php?token=fe5a8810764b
CHC动作电影,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,https://ehe.serv00.net/iptv.php?token=58425def0c78
CHC高清电影,https://ehe.serv00.net/iptv.php?token=1ab29080ed0d
CHC高清电影,https://ehe.serv00.net/iptv.php?token=4e9cd8eb810a
CHC高清电影,https://ehe.serv00.net/iptv.php?token=fdc760730a78
CHC高清电影,https://ehe.serv00.net/iptv.php?token=a4f87786a6d0
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=134d28b7dd67
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=79a33dfab892
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=05f8ff4cc814
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=e674c62f3121
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=a985bbc7de56
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=c70d7bc38741
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=377499b6be5b
CHC家庭影院,https://ehe.serv00.net/iptv.php?token=3d3cb3a9cee4
CHC家庭影院,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
NEWTV惊悚悬疑,http://live.wqwqwq.sbs/itv/1000000004000024282.m3u8?cdn=ystenlive
NEWTV动作电影,http://live.wqwqwq.sbs/itv/1000000004000018653.m3u8?cdn=ystenlive
NEWTV动作电影,http://3501776.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
黑莓电影,http://146.56.165.66:7788/TVOD/2000000003000000001/hnbblive/index.m3u8
黑莓电影,http://www.xzbn.site:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓电影,http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓电影,http://111.29.9.33:6610/000000001000/1000000004000019624/index.m3u8?channel-id=bestzb&Contentid=1000000004000019624&livemode=1&stbId=3
黑莓电影,https://ehe.serv00.net/iptv.php?token=158c9a402490
黑莓电影,https://ehe.serv00.net/iptv.php?token=9f242728d336
黑莓电影,https://ehe.serv00.net/iptv.php?token=903cce396de3
纬来电影,https://ehe.serv00.net/iptv.php?token=bbb1bf9650ec
靖天映画,https://ehe.serv00.net/iptv.php?token=2ecabdac25fb
靖天戏剧,https://ehe.serv00.net/iptv.php?token=8c16a8a9ae58
靖天戏剧,https://ehe.serv00.net/iptv.php?token=c38656429672
其他频道,#genre#
TVBS亚洲,https://ehe.serv00.net/iptv.php?token=cb3ef7763f2a
TVBS亚洲,https://ehe.serv00.net/iptv.php?token=2777055f3a42
东森综合,https://ehe.serv00.net/iptv.php?token=04aabd1e6a1c
东森超视,https://ehe.serv00.net/iptv.php?token=2844628ee876
东森超视,https://ehe.serv00.net/iptv.php?token=0066ef217549
东森超视,https://ehe.serv00.net/iptv.php?token=134d28b7dd67
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
东森电影,https://ehe.serv00.net/iptv.php?token=dd9bc6d483c3
靖天资讯,https://ehe.serv00.net/iptv.php?token=66929cc062e9
港澳台,#genre#
CHANNEL5HD,https://ehe.serv00.net/iptv.php?token=ae5cef733785
CHANNEL8HD,https://ehe.serv00.net/iptv.php?token=45074142dd7a
CHANNELUHD,https://ehe.serv00.net/iptv.php?token=708a4ec2aef2
MYTVSUPER18台,https://ehe.serv00.net/iptv.php?token=86cbbab60c73
POPC,https://ehe.serv00.net/iptv.php?token=bb0d024b1e55
ROCKACTION,https://ehe.serv00.net/iptv.php?token=b61af962295e
TVBPLUS,https://ehe.serv00.net/iptv.php?token=64d5490f1919
TVBPLUS,https://ehe.serv00.net/iptv.php?token=6c5cc6c1d7f0
TVN,https://ehe.serv00.net/iptv.php?token=45809fb23dc5
中天新聞台,https://ehe.serv00.net/iptv.php?token=a043a444f737
千禧經典台(HK),https://ehe.serv00.net/iptv.php?token=8a0d8c8029e3
娛樂新聞台(HK),https://ehe.serv00.net/iptv.php?token=aa85191cb7cb
寰宇新聞台,https://ehe.serv00.net/iptv.php?token=ea8f6a20c983
明珠剧集台(北美),https://ehe.serv00.net/iptv.php?token=e9801b16efd5
明珠台,https://ehe.serv00.net/iptv.php?token=07d522643863
明珠台,https://ehe.serv00.net/iptv.php?token=18a9c7facaf4
明珠台,https://ehe.serv00.net/iptv.php?token=e77410e406e5
無線新聞台,https://ehe.serv00.net/iptv.php?token=5e0a4ec35b03
美亞電影台(HK),https://ehe.serv00.net/iptv.php?token=f4c423e73e02
翡翠剧集台(北美),https://ehe.serv00.net/iptv.php?token=14d98dc0483b
翡翠台,https://ehe.serv00.net/iptv.php?token=9ef3cb6952e9
翡翠台,https://ehe.serv00.net/iptv.php?token=2d64246b6360
翡翠台,https://ehe.serv00.net/iptv.php?token=6bd3066809cf
翡翠台,https://ehe.serv00.net/iptv.php?token=7a39a15a1693
翡翠台,https://ehe.serv00.net/iptv.php?token=a6e2d3828847
翡翠台,https://ehe.serv00.net/iptv.php?token=553f78023b9f
翡翠台,https://ehe.serv00.net/iptv.php?token=34bef6a6bed8
翡翠台4K,https://ehe.serv00.net/iptv.php?token=fb508c24eade
翡翠综合台(北美),https://ehe.serv00.net/iptv.php?token=6aa495e4f395
鳳凰中文,https://ehe.serv00.net/iptv.php?token=2047f1dd218b
鳳凰資訊,https://ehe.serv00.net/iptv.php?token=8d6d2e13f460
鳳凰香港,https://ehe.serv00.net/iptv.php?token=21edf9a39343
黃金翡翠台,https://ehe.serv00.net/iptv.php?token=e15bcf035ea9
AXN,http://122.117.71.103:8557/http/61.222.53.250:8081/hls/71/813/ch43.m3u8
AXN,https://ehe.serv00.net/iptv.php?token=7e1a507a9af7
LOVENATUREHD,https://ehe.serv00.net/iptv.php?token=c21b738d15d4
无线新闻台(北美),https://ehe.serv00.net/iptv.php?token=12f789fe5445
東森新聞,https://ehe.serv00.net/iptv.php?token=463cf1fb99de
ANIMAX(HK),https://ehe.serv00.net/iptv.php?token=ecdfcbe136cd
DW,https://ehe.serv00.net/iptv.php?token=f6087b4c22fd
FRANCE24,https://ehe.serv00.net/iptv.php?token=1b816b055f2f
KIX,https://ehe.serv00.net/iptv.php?token=e623bee4137e
NHKWORLDJAPAN,https://ehe.serv00.net/iptv.php?token=ec4690f095ec
NHK東京総合,https://ehe.serv00.net/iptv.php?token=8372c890f841
NICKJR,https://ehe.serv00.net/iptv.php?token=df61eb045c47
NICKELODEON,https://ehe.serv00.net/iptv.php?token=f58f51f8f64f
THRILL,https://ehe.serv00.net/iptv.php?token=1907cb6998e3
XITEHITS,https://ehe.serv00.net/iptv.php?token=eeea35577153
XITEROCK,https://ehe.serv00.net/iptv.php?token=ecd2d48060e5
ZOOMOO,https://ehe.serv00.net/iptv.php?token=3273897e38e7
亞洲新聞台,https://ehe.serv00.net/iptv.php?token=77ee556fb591
東方衛視國際頻道,https://ehe.serv00.net/iptv.php?token=62e6d914d1c7
